region_id,region_type,geoid,name,year,ag_cells,ag_acres,developed_cells,developed_acres,valid_cells,valid_acres
county:39117,county,39117,Morrow County,2001,798369,177553.148666545,102870,22877.7575323284,1171686,260576.924390238
county:39119,county,39119,Muskingum County,2001,639484,142217.943985647,220701,49082.7643155673,1936010,430558.640615953
county:39121,county,39121,Noble County,2001,268394,59689.4415780281,81505,18126.2917047966,1164316,258937.874394969
county:39123,county,39123,Ottawa County,2001,472305,105038.196474253,127057,28256.8216077092,759930,169004.513284168
county:39125,county,39125,Paulding County,2001,1013861,225477.458243259,102642,22827.0515080514,1205299,268052.282258753
county:39127,county,39127,Perry County,2001,370199,82330.3486022207,98411,21886.0989259645,1187095,264003.806530955
county:39129,county,39129,Pickaway County,2001,1187511,264096.322785777,132449,29455.9746028907,1457778,324202.309905343
county:39131,county,39131,Pike County,2001,314773,70003.8920163664,98831,21979.5047601589,1277175,284037.134017221
county:39133,county,39133,Portage County,2001,475278,105699.376343443,278677,61976.3277518876,1450492,322581.941076913
county:39135,county,39135,Preble County,2001,918505,204270.775563637,117323,26092.0302028324,1227534,272997.231599973
county:39137,county,39137,Putnam County,2001,1196608,266119.448675459,133755,29746.4222682666,1393400,309884.974682088
county:39139,county,39139,Richland County,2001,760268,169079.68274121,241836,53783.0793291355,1439189,320068.212162868
county:39141,county,39141,Ross County,2001,902487,200708.454963337,173884,38670.9049358549,1994642,443598.095069492
county:39143,county,39143,Sandusky County,2001,889460,197811.317339407,153565,34152.0641144358,1184537,263434.920521743
county:39145,county,39145,Scioto County,2001,315496,70164.6834880867,171763,38199.2054731732,1773271,394366.3262089
county:39147,county,39147,Seneca County,2001,1264198,281151.116135457,168302,37429.4969204426,1590739,353772.150668014
county:39149,county,39149,Shelby County,2001,922627,205187.487107802,128251,28522.3610506333,1181778,262821.333149023
county:39151,county,39151,Stark County,2001,701271,155959.05416986,550181,122357.417292641,1670468,371503.469131074
county:39153,county,39153,Summit County,2001,110121,24490.3425412417,708021,157460.21936227,1209045,268885.373341829
county:39155,county,39155,Trumbull County,2001,570250,126820.65940323,393840,87587.9850931488,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,2001,542544,120658.987874206,211630,47065.4206918116,1644968,365832.400626414
county:39159,county,39159,Union County,2001,1001264,222675.950401957,129445,28787.9004935574,1257274,279611.25424031
county:39161,county,39161,Van Wert County,2001,1027968,228614.782297974,109854,24430.9631180753,1181238,262701.23993363
county:39163,county,39163,Vinton County,2001,152735,33967.4763944802,67904,15101.4994408013,1194610,265675.103778505
county:39165,county,39165,Warren County,2001,585754,130268.669054063,262750,58434.24508233,1172576,260774.855800792
county:39167,county,39167,Washington County,2001,395489,87954.7141897835,181046,40263.6968037127,1841521,409544.77426549
county:39169,county,39169,Wayne County,2001,1084222,241125.381814097,227525,50600.386726383,1601986,356273.425470834
county:39171,county,39171,Williams County,2001,923043,205280.003362623,128206,28512.3532826839,1217821,270837.110486806
county:39173,county,39173,Wood County,2001,1407806,313088.794794956,280721,62430.9028116337,1785839,397161.384599746
county:39175,county,39175,Wyandot County,2001,943126,209746.359001018,101322,22533.490314869,1172927,260852.916390798
state:OH,state,39,Ohio,2002,60056376,13356228.330887,18788447,4178453.72679112,118730703,26405096.0909585
county:39001,county,39001,Adams County,2002,560870,124734.595772888,108867,24211.4594077184,1687198,375224.134859817
county:39003,county,39003,Allen County,2002,845171,187961.672123608,214025,47598.056341563,1171210,260471.064444817
county:39005,county,39005,Ashland County,2002,723601,160925.131021195,131478,29240.029210027,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,2002,697300,155075.924247036,257253,57211.7406286,2041169,453945.459944641
county:39009,county,39009,Athens County,2002,241986,53816.4385556335,139495,31022.9686689234,1462779,325314.506516786
county:39011,county,39011,Auglaize County,2002,917832,204121.103834082,134128,29829.375544825,1156582,257217.872676732
county:39013,county,39013,Belmont County,2002,472386,105056.210456562,166597,37050.313712582,1557937,346477.155017431
county:39015,county,39015,Brown County,2002,817922,181901.635037981,127660,28390.9256982312,1418496,315466.195670047
county:39017,county,39017,Butler County,2002,638213,141935.280139787,429674,95557.2819086777,1352569,300804.370834489
county:39019,county,39019,Carroll County,2002,410874,91376.2588542617,100357,22318.8792910652,1148116,255335.077933185
county:39021,county,39021,Champaign County,2002,971020,215949.840760586,106536,23693.0570279395,1236730,275042.374579144
county:39023,county,39023,Clark County,2002,787849,175213.554914819,225388,50125.1289462082,1155670,257015.048579624
county:39025,county,39025,Clermont County,2002,455735,101353.11392044,268089,59621.6111508155,1323627,294367.819279122
county:39027,county,39027,Clinton County,2002,918346,204235.414783549,118901,26442.9692655913,1186670,263909.288722544
county:39029,county,39029,Columbiana County,2002,623629,138691.873744808,222068,49386.7780663858,1538677,342193.830335088
county:39031,county,39031,Coshocton County,2002,580271,129049.27812814,129199,28733.1913621007,1632802,363126.744962583
county:39033,county,39033,Crawford County,2002,916606,203848.447756172,125287,27863.1827350328,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,2002,17090,3800.7278723388,1074801,239030.199995179,1320345,293637.919403345
county:39037,county,39037,Darke County,2002,1443104,320938.887974465,166038,36925.9949951662,1725948,383841.935038467
county:39039,county,39039,Defiance County,2002,901217,200426.01351232,125343,27875.6368462588,1191770,265043.502423476
county:39041,county,39041,Delaware County,2002,796025,177031.855153803,244414,54356.4132352145,1316041,292680.731997696
county:39043,county,39043,Erie County,2002,412263,91685.1652916332,155988,34690.9268198002,739847,164538.157645772
county:39045,county,39045,Fairfield County,2002,895563,199168.593068189,213129,47398.7905619483,1463368,325445.497079502
county:39047,county,39047,Fayette County,2002,1017338,226250.725113482,96422,21443.755582601,1171090,260444.377063619
county:39049,county,39049,Franklin County,2002,444085,98762.2139957622,957532,212950.179113886,1564407,347916.049653711
county:39051,county,39051,Fulton County,2002,957342,212907.924093655,125115,27824.9308219818,1172318,260717.477931216
county:39053,county,39053,Gallia County,2002,317783,70673.3004947596,118917,26446.5275830844,1355917,301548.948769925
county:39055,county,39055,Geauga County,2002,280307,62338.8313464993,212620,47285.5915866984,1175283,261376.87864166
county:39057,county,39057,Greene County,2002,757034,168360.457817913,255941,56919.9585941641,1197827,266390.547989466
county:39059,county,39059,Guernsey County,2002,426881,94936.1331112849,142094,31600.9728667121,1520278,338101.987612843
county:39061,county,39061,Hamilton County,2002,104622,23267.393297825,755856,168098.476692482,1187507,264095.433206403
county:39063,county,39063,Hancock County,2002,1234781,274608.927029513,190347,42332.191241432,1535617,341513.302114528
county:39065,county,39065,Hardin County,2002,1137558,252987.033177413,112371,24990.7309387117,1353891,301098.376817358
county:39067,county,39067,Harrison County,2002,353167,78542.5196307944,90581,20144.7473027689,1181884,262844.907002415
county:39069,county,39069,Henry County,2002,1021852,227254.615436229,117132,26049.5527877582,1207784,268604.933444403
county:39071,county,39071,Highland County,2002,1033949,229944.925855871,128691,28620.2147816941,1605796,357120.749823883
county:39073,county,39073,Hocking County,2002,161282,35868.2851203362,88335,19645.2484846722,1219168,271136.676340758
county:39075,county,39075,Holmes County,2002,641391,142642.050951858,106207,23619.8891244872,1220470,271426.23442676
county:39077,county,39077,Huron County,2002,1026490,228286.082719547,152405,33894.0860961846,1426112,317159.954796772
county:39079,county,39079,Jackson County,2002,295931,65813.5283785309,110775,24635.788768773,1212817,269724.246690832
county:39081,county,39081,Jefferson County,2002,270472,60151.578062447,148518,33029.6373401998,1182376,262954.325265328
county:39083,county,39083,Knox County,2002,887769,197435.247659353,146512,32583.5132844998,1524066,338944.419279339
county:39085,county,39085,Lake County,2002,82820,18418.7409237624,315227,70104.8592752337,663420,147541.186955354
county:39087,county,39087,Lawrence County,2002,127049,28255.0424489627,137510,30581.5149049332,1316261,292729.658863227
county:39089,county,39089,Licking County,2002,1030612,229202.794263712,280287,62334.3834496328,1977859,439865.642414052
county:39091,county,39091,Logan County,2002,955926,212593.012995514,140469,31239.5812463171,1343480,298783.024103554
county:39093,county,39093,Lorain County,2002,640852,142522.180131309,412203,91671.821601034,1422075,316262.146814289
county:39095,county,39095,Lucas County,2002,344230,76554.9769160436,467795,104035.195730879,999004,222173.338056053
county:39097,county,39097,Madison County,2002,1171719,260584.263420067,101509,22575.0781505699,1345748,299287.415608203
county:39099,county,39099,Mahoning County,2002,409949,91170.5436241907,373790,83128.9684845828,1223429,272084.300768144
county:39101,county,39101,Marion County,2002,922083,205066.504313036,137053,30479.880461536,1163158,258680.341166405
county:39103,county,39103,Medina County,2002,576414,128191.501217455,265419,59027.8169191511,1217497,270765.05455757
county:39105,county,39105,Meigs County,2002,246127,54737.3756018217,98958,22007.7489052606,1246019,277108.200278743
county:39107,county,39107,Mercer County,2002,1099852,244601.413215189,135003,30023.97103273,1362330,302975.166900136
county:39109,county,39109,Miami County,2002,873965,194365.309242164,182390,40562.5954731348,1179027,262209.52493505
county:39111,county,39111,Monroe County,2002,213609,47505.5400867419,90138,20046.2263871782,1316446,292770.801909241
county:39113,county,39113,Montgomery County,2002,543841,120947.433985992,603300,134170.808974956,1335964,297111.504461161
